wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count,path_error_m,path_error_status,edge_from,edge_to,target_x,target_y,edge_start_x,edge_start_y
260.505,1782025832.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
261.005,1782025833.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
261.505,1782025833.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
262.005,1782025834.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
262.505,1782025834.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
263.006,1782025835.36,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
263.505,1782025835.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
264.005,1782025836.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
264.506,1782025836.86,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,610,0.266,ok,35,36,11.505,0.68,9.505,0.68
265.005,1782025837.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
265.505,1782025837.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
266.005,1782025838.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
266.505,1782025838.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
267.005,1782025839.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.301,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
267.505,1782025839.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
