wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,tf_error,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
0.506,1782022767.435,,,missing_tf,"""map"" passed to lookupTransform argument target_frame does not exist. ",,,,,,,,,,,,,,,,,,,,,,,,,,
1.006,1782022767.935,,,ok,,,,,,0.0,0.0,,,,,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
1.506,1782022768.436,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
2.006,1782022768.936,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
2.506,1782022769.435,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
3.006,1782022769.935,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
3.506,1782022770.436,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
4.006,1782022770.935,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
4.506,1782022771.435,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
5.006,1782022771.936,,,ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701
5.506,1782022772.436,0,"heading to waypoint #0 (1.7, -1.1)",ok,,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,35,31,31,0,0,ok,35,35,35,0,0,ok,4.626,702
6.006,1782022772.936,0,"heading to waypoint #0 (1.7, -1.1)",ok,,,0.478,-0.096,-22.7,0.481,-0.098,0,ok,0,ok,0,ok,35,35,35,0,0,ok,35,35,35,0,0,ok,4.667,707
6.506,1782022773.435,0,"heading to waypoint #0 (1.7, -1.1)",ok,,,0.793,-0.272,-35.7,0.78,-0.276,0,ok,0,ok,0,ok,23,23,23,0,0,ok,23,23,23,0,0,ok,4.194,718
7.007,1782022773.936,0,"heading to waypoint #0 (1.7, -1.1)",ok,,,1.116,-0.506,-40.4,1.095,-0.517,0,ok,0,ok,0,ok,23,23,23,0,0,ok,23,23,23,0,0,ok,3.684,718
7.506,1782022774.436,0,"heading to waypoint #0 (1.7, -1.1)",ok,,,1.383,-0.773,-43.1,1.372,-0.771,0,ok,0,ok,0,ok,10,10,10,0,0,ok,10,10,10,0,0,ok,3.477,718
8.007,1782022774.936,0,"heading to waypoint #0 (1.7, -1.1)",ok,,,1.59,-0.977,-46.8,1.593,-0.984,0,ok,0,ok,0,ok,10,10,10,0,0,ok,10,10,10,0,0,ok,3.5,719
8.506,1782022775.436,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,1.592,-0.982,-79.0,1.594,-0.989,0,ok,0,ok,0,ok,42,30,30,0,0,ok,42,42,42,0,0,ok,5.056,713
9.007,1782022775.936,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,1.647,-0.981,-153.2,1.595,-0.995,0,ok,0,ok,0,ok,42,29,29,0,0,ok,42,42,42,0,0,ok,3.213,706
9.507,1782022776.436,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,1.317,-1.028,173.6,1.258,-1.006,0,ok,0,ok,0,ok,41,31,31,0,0,ok,41,41,41,0,0,ok,2.931,715
10.006,1782022776.936,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,0.935,-0.919,159.6,0.868,-0.9,0,ok,0,ok,0,ok,41,39,39,0,0,ok,41,41,41,0,0,ok,5.152,711
10.506,1782022777.436,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,0.589,-0.692,141.7,0.536,-0.704,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,4.774,697
11.006,1782022777.936,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,0.26,-0.44,141.5,0.209,-0.452,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,4.364,696
11.507,1782022778.436,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,-0.064,-0.169,141.4,-0.126,-0.195,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,3.935,696
12.006,1782022778.936,1,"heading to waypoint #1 (-0.5, 0.1)",ok,,,-0.334,0.035,141.2,-0.398,0.015,0,ok,0,ok,0,ok,9,9,9,0,0,ok,9,9,9,0,0,ok,3.58,694
12.506,1782022779.436,2,"heading to waypoint #2 (-0.5, 0.7)",ok,,,-0.489,0.195,127.1,-0.553,0.175,0,ok,0,ok,0,ok,14,14,14,0,0,ok,14,14,14,0,0,ok,3.368,692
13.006,1782022779.936,2,"heading to waypoint #2 (-0.5, 0.7)",ok,,,-0.62,0.517,89.0,-0.702,0.507,0,ok,0,ok,0,ok,14,14,14,0,0,ok,14,14,14,0,0,ok,4.497,698
13.506,1782022780.436,3,"heading to waypoint #3 (0.1, 0.7)",ok,,,-0.602,0.602,65.0,-0.684,0.568,0,ok,0,ok,0,ok,16,16,16,0,0,ok,16,16,16,0,0,ok,3.394,692
14.006,1782022780.935,3,"heading to waypoint #3 (0.1, 0.7)",ok,,,-0.374,0.774,26.7,-0.421,0.751,0,ok,0,ok,0,ok,16,16,16,0,0,ok,16,16,16,0,0,ok,3.009,697
14.506,1782022781.436,3,"heading to waypoint #3 (0.1, 0.7)",ok,,,-0.068,0.856,-5.1,-0.084,0.836,0,ok,0,ok,0,ok,7,7,7,0,0,ok,7,7,7,0,0,ok,2.665,704
15.006,1782022781.936,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,0.041,0.831,-38.1,0.005,0.811,0,ok,0,ok,0,ok,72,31,31,0,0,ok,72,72,72,0,0,ok,5.275,699
15.507,1782022782.436,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,0.057,0.823,-100.3,0.005,0.811,0,ok,0,ok,0,ok,72,30,30,0,0,ok,72,72,72,0,0,ok,3.412,717
16.006,1782022782.936,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,0.033,0.828,-178.4,-0.006,0.807,0,ok,0,ok,0,ok,72,31,31,0,0,ok,72,72,72,0,0,ok,3.455,718
16.507,1782022783.436,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.2,1.023,136.1,-0.257,0.97,0,ok,0,ok,0,ok,72,32,32,0,0,ok,72,72,72,0,0,ok,3.182,699
17.006,1782022783.936,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.429,1.333,117.1,-0.502,1.276,0,ok,0,ok,0,ok,72,39,39,0,0,ok,72,72,72,0,0,ok,2.9,700
17.506,1782022784.436,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.555,1.69,105.9,-0.656,1.631,0,ok,0,ok,0,ok,60,33,33,0,0,ok,60,60,60,0,0,ok,3.539,704
18.006,1782022784.936,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.616,2.042,97.0,-0.744,2.001,0,ok,0,ok,0,ok,60,40,40,0,0,ok,60,60,60,0,0,ok,3.0,704
18.507,1782022785.436,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.641,2.4,95.2,-0.802,2.407,0,ok,0,ok,0,ok,44,31,31,0,0,ok,44,44,44,0,0,ok,3.615,699
19.007,1782022785.936,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.696,2.835,94.1,-0.851,2.824,0,ok,0,ok,0,ok,44,41,41,0,0,ok,44,44,44,0,0,ok,3.637,703
19.507,1782022786.436,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.737,3.261,93.2,-0.889,3.234,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,3.708,706
20.006,1782022786.936,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.75,3.696,92.8,-0.924,3.637,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,3.532,706
20.506,1782022787.436,4,"heading to waypoint #4 (-0.7, 4.4)",ok,,,-0.772,4.072,89.6,-0.954,4.035,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,3.008,708
21.006,1782022787.935,5,"heading to waypoint #5 (-1.0, 4.7)",ok,,,-0.78,4.214,65.4,-0.938,4.199,0,ok,0,ok,0,ok,10,10,10,0,0,ok,10,10,10,0,0,ok,4.265,713
21.507,1782022788.436,5,"heading to waypoint #5 (-1.0, 4.7)",ok,,,-0.709,4.483,94.7,-0.878,4.461,0,ok,0,ok,0,ok,10,10,10,0,0,ok,10,10,10,0,0,ok,4.014,712
22.006,1782022788.936,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,-0.752,4.654,143.8,-0.933,4.601,0,ok,0,ok,0,ok,53,38,31,0,0,ok,53,53,50,0,0,ok,1.734,710
22.506,1782022789.436,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,-0.753,4.68,88.6,-0.934,4.629,0,ok,0,ok,0,ok,53,37,30,0,0,ok,53,53,50,0,0,ok,3.858,713
23.006,1782022789.936,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,-0.69,5.02,65.3,-0.858,4.977,0,ok,0,ok,0,ok,53,37,36,0,0,ok,53,53,50,0,0,ok,3.504,718
23.508,1782022790.437,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,-0.51,5.268,32.3,-0.669,5.225,0,ok,43,ok,48,ok,52,42,41,0,0,ok,52,52,46,0,0,ok,3.414,718
24.007,1782022790.936,6,"heading to waypoint #6 (1.1, 6.9)",pose_local_lethal_static_free,,"pose_local_lethal,pose_local_lethal_static_free",-0.203,5.376,1.3,-0.334,5.348,0,ok,89,ok,91,ok,52,51,47,0,0,ok,52,52,46,0,0,ok,2.702,677
24.508,1782022791.437,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,0.026,5.359,1.6,-0.097,5.356,0,ok,80,ok,73,ok,39,37,30,0,0,ok,39,39,30,0,0,ok,2.451,684
25.006,1782022791.936,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,0.435,5.382,9.8,0.292,5.394,0,ok,0,ok,0,ok,39,37,30,0,0,ok,39,39,30,0,0,ok,1.942,699
25.506,1782022792.436,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,0.808,5.462,23.9,0.637,5.504,0,ok,0,ok,0,ok,30,29,29,0,0,ok,30,30,30,0,0,ok,1.733,717
26.007,1782022792.936,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,1.1,5.67,50.6,0.903,5.756,0,ok,0,ok,0,ok,30,30,30,0,0,ok,30,30,30,0,0,ok,1.376,717
26.506,1782022793.436,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,1.355,5.992,62.1,1.088,6.093,0,ok,0,ok,0,ok,30,30,30,0,0,ok,30,30,30,0,0,ok,2.356,625
27.006,1782022793.935,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,1.519,6.382,76.8,1.21,6.476,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,0.996,718
27.506,1782022794.436,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,1.703,6.577,94.6,1.209,6.821,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,0.651,719
28.007,1782022794.936,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,1.957,6.676,105.6,0.961,7.066,0,ok,0,ok,46,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,2.024,709
28.506,1782022795.436,6,"heading to waypoint #6 (1.1, 6.9)",ok,,,1.941,6.974,120.1,0.589,7.187,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,1.724,707
29.006,1782022795.936,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,1.881,7.119,124.7,0.412,7.197,0,ok,0,ok,0,ok,69,41,41,0,0,ok,69,69,69,0,0,ok,1.553,709
29.506,1782022796.436,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,1.698,7.469,108.5,0.01,7.255,0,ok,0,ok,0,ok,69,44,44,0,0,ok,69,69,69,0,0,ok,1.221,705
30.006,1782022796.936,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,1.614,7.872,87.0,-0.33,7.443,0,ok,0,ok,0,ok,55,36,36,0,0,ok,55,55,52,0,0,ok,0.919,708
30.506,1782022797.436,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,1.648,8.236,76.2,-0.621,7.7,0,ok,53,ok,49,ok,55,42,40,0,0,ok,55,55,52,0,0,ok,0.805,715
31.007,1782022797.936,7,"heading to waypoint #7 (2.3, 10.4)",pose_global_lethal_static_free,,"pose_global_lethal,pose_global_lethal_static_free",1.787,8.594,51.2,-0.844,8.023,0,ok,91,ok,85,ok,55,54,54,0,0,ok,55,55,52,0,0,ok,7.242,670
31.506,1782022798.436,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,1.994,8.896,51.1,-0.98,8.44,0,ok,53,ok,49,ok,36,36,32,0,0,ok,36,36,27,0,0,ok,6.912,669
32.007,1782022798.936,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,2.208,9.208,51.7,-1.109,8.84,0,ok,43,ok,43,ok,36,36,31,0,0,ok,36,36,27,0,0,ok,6.588,673
32.507,1782022799.436,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,2.38,9.465,67.6,-1.276,9.187,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,6.24,692
33.006,1782022799.936,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,2.473,9.83,80.3,-1.555,9.488,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,5.838,696
33.507,1782022800.436,7,"heading to waypoint #7 (2.3, 10.4)",ok,,,2.487,10.158,92.7,-1.845,9.698,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,5.506,692
34.006,1782022800.935,8,"heading to waypoint #8 (3.1, 11.2)",ok,,,2.355,10.325,131.2,-2.048,9.774,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,5.273,669
34.506,1782022801.435,8,"heading to waypoint #8 (3.1, 11.2)",ok,,,2.302,10.518,81.4,-2.236,9.843,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,5.083,691
35.006,1782022801.936,8,"heading to waypoint #8 (3.1, 11.2)",ok,,,2.427,10.886,57.1,-2.425,10.202,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,4.722,676
35.506,1782022802.436,8,"heading to waypoint #8 (3.1, 11.2)",ok,,,2.693,11.19,43.8,-2.529,10.591,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,4.569,677
36.006,1782022802.935,8,"heading to waypoint #8 (3.1, 11.2)",ok,,,2.914,11.315,-7.0,-2.505,10.86,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,4.517,673
36.506,1782022803.436,9,"heading to waypoint #9 (3.3, 13.5)",ok,,,2.9,11.323,15.9,-2.5,10.868,0,ok,0,ok,0,ok,45,41,41,0,0,ok,45,45,45,0,0,ok,4.555,669
37.007,1782022803.936,9,"heading to waypoint #9 (3.3, 13.5)",ok,,,3.137,11.585,45.0,-2.527,11.198,0,ok,0,ok,0,ok,45,43,43,0,0,ok,45,45,45,0,0,ok,4.223,687
37.506,1782022804.436,9,"heading to waypoint #9 (3.3, 13.5)",ok,,,3.373,11.918,65.3,-2.677,11.573,0,ok,0,ok,0,ok,37,36,36,0,0,ok,37,37,37,0,0,ok,3.794,688
38.006,1782022804.936,9,"heading to waypoint #9 (3.3, 13.5)",ok,,,3.509,12.312,80.6,-2.937,11.909,0,ok,0,ok,0,ok,37,37,37,0,0,ok,37,37,37,0,0,ok,3.407,695
38.506,1782022805.436,9,"heading to waypoint #9 (3.3, 13.5)",ok,,,3.532,12.746,92.4,-3.276,12.172,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,2.969,694
39.006,1782022805.935,9,"heading to waypoint #9 (3.3, 13.5)",ok,,,3.513,13.176,95.2,-3.654,12.386,0,ok,0,ok,0,ok,19,19,19,0,0,ok,19,19,19,0,0,ok,2.535,691
39.506,1782022806.436,10,"heading to waypoint #10 (3.6, 13.5)",ok,,,3.482,13.45,116.8,-3.917,12.489,0,ok,0,ok,0,ok,3,3,3,0,0,ok,3,3,3,0,0,ok,2.237,692
40.006,1782022806.936,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,3.482,13.45,123.3,-3.917,12.489,0,ok,0,ok,0,ok,42,34,34,0,0,ok,42,42,42,0,0,ok,2.236,689
40.506,1782022807.436,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,3.476,13.517,174.6,-3.917,12.489,0,ok,0,ok,0,ok,42,33,33,0,0,ok,42,42,42,0,0,ok,3.21,690
41.006,1782022807.936,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,3.253,13.453,-135.8,-3.91,12.253,0,ok,0,ok,0,ok,43,34,34,0,0,ok,43,43,43,0,0,ok,4.439,688
41.506,1782022808.436,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,3.048,13.18,-118.3,-3.786,11.891,0,ok,0,ok,0,ok,43,35,35,0,0,ok,43,43,43,0,0,ok,4.143,682
42.006,1782022808.936,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,2.933,12.81,-105.2,-3.544,11.582,0,ok,0,ok,0,ok,43,40,40,0,0,ok,43,43,43,0,0,ok,3.734,685
42.507,1782022809.436,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,2.86,12.446,-85.1,-3.26,11.328,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,3.397,681
43.006,1782022809.936,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,2.979,12.058,-72.6,-2.901,11.182,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,4.814,679
43.506,1782022810.436,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,3.124,11.727,-62.3,-2.531,11.103,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,4.179,680
44.006,1782022810.935,11,"heading to waypoint #11 (3.6, 11.4)",ok,,,3.337,11.4,-40.3,-2.163,11.088,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,4.127,677
44.506,1782022811.436,12,"heading to waypoint #12 (3.3, 9.6)",ok,,,3.405,11.326,-22.9,-2.096,11.116,0,ok,0,ok,0,ok,35,35,35,0,0,ok,35,35,35,0,0,ok,4.036,679
45.006,1782022811.936,12,"heading to waypoint #12 (3.3, 9.6)",ok,,,3.593,11.098,-57.3,-1.81,11.145,0,ok,0,ok,0,ok,35,35,35,0,0,ok,35,35,35,0,0,ok,3.74,679
45.507,1782022812.436,12,"heading to waypoint #12 (3.3, 9.6)",ok,,,3.719,10.747,-72.9,-1.453,11.081,0,ok,0,ok,0,ok,25,25,25,0,0,ok,25,25,25,0,0,ok,3.424,681
46.007,1782022812.936,12,"heading to waypoint #12 (3.3, 9.6)",ok,,,3.814,10.386,-83.0,-1.103,10.942,0,ok,0,ok,0,ok,25,25,25,0,0,ok,25,25,25,0,0,ok,3.992,683
46.507,1782022813.436,12,"heading to waypoint #12 (3.3, 9.6)",ok,,,3.819,10.044,-100.3,-0.818,10.724,0,ok,0,ok,0,ok,25,25,25,0,0,ok,25,25,25,0,0,ok,3.655,680
47.006,1782022813.935,12,"heading to waypoint #12 (3.3, 9.6)",ok,,,3.683,9.68,-120.0,-0.602,10.401,0,ok,0,ok,0,ok,11,11,11,0,0,ok,11,11,11,0,0,ok,2.697,688
47.506,1782022814.436,12,"heading to waypoint #12 (3.3, 9.6)",ok,,,3.519,9.502,-174.3,-0.568,10.193,0,ok,0,ok,0,ok,11,11,11,0,0,ok,11,11,11,0,0,ok,2.098,708
48.007,1782022814.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,3.336,9.451,-166.5,-0.664,9.997,0,ok,0,ok,0,ok,148,25,25,0,0,ok,148,148,127,0,0,ok,1.928,707
48.507,1782022815.437,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,3.004,9.319,-157.4,-0.769,9.645,0,ok,0,ok,0,ok,148,34,34,0,0,ok,148,148,127,0,0,ok,1.568,694
49.007,1782022815.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.678,9.125,-145.0,-0.818,9.27,0,ok,0,ok,0,ok,142,29,29,0,0,ok,142,142,129,0,0,ok,1.251,686
49.508,1782022816.437,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.379,8.868,-134.3,-0.768,8.89,0,ok,0,ok,0,ok,142,42,42,0,0,ok,142,142,129,0,0,ok,1.139,671
50.007,1782022816.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.129,8.578,-125.3,-0.654,8.51,0,ok,0,ok,0,ok,131,39,39,0,0,ok,131,131,116,0,0,ok,5.248,666
50.507,1782022817.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.972,8.271,-107.8,-0.44,8.186,0,ok,0,ok,0,ok,131,41,41,0,0,ok,131,131,116,0,0,ok,1.843,659
51.007,1782022817.937,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.904,7.893,-95.7,-0.139,7.921,0,ok,0,ok,0,ok,131,49,36,2,0,ok,131,131,116,0,0,ok,1.495,668
51.507,1782022818.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.899,7.505,-93.7,0.185,7.699,0,ok,0,ok,0,ok,115,40,24,0,0,ok,115,115,103,0,0,ok,1.116,676
52.007,1782022818.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.894,7.139,-92.9,0.507,7.487,0,ok,0,ok,0,ok,115,49,23,0,0,ok,115,115,103,0,0,ok,0.749,675
52.507,1782022819.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.888,6.803,-92.9,0.816,7.286,0,ok,0,ok,53,ok,99,38,11,0,0,ok,99,99,87,0,0,ok,0.71,668
53.007,1782022819.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.951,6.444,-91.0,1.141,7.076,0,ok,0,ok,70,ok,99,50,24,0,0,ok,99,99,87,0,0,ok,0.718,668
53.506,1782022820.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.993,6.052,-92.0,1.481,6.848,0,ok,0,ok,57,ok,81,39,32,0,0,ok,81,81,65,0,0,ok,0.775,653
54.007,1782022820.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.046,5.662,-97.6,1.789,6.579,0,ok,0,ok,59,ok,81,47,30,0,0,ok,81,81,65,0,0,ok,0.746,653
54.506,1782022821.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.138,5.315,-105.3,2.067,6.264,0,ok,43,ok,59,ok,64,38,10,6,0,ok,64,64,45,0,0,ok,0.746,653
55.007,1782022821.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.214,5.004,-107.0,2.247,5.949,0,ok,57,ok,53,ok,64,47,5,17,0,ok,64,64,45,0,0,ok,0.746,653
55.507,1782022822.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.143,4.723,-131.8,2.338,5.611,0,ok,66,ok,70,ok,64,53,26,18,0,ok,64,64,45,0,0,ok,0.746,653
56.007,1782022822.936,13,"heading to waypoint #13 (3.8, 3.9)",pose_local_lethal_static_free,,"pose_local_lethal,pose_local_lethal_static_free,plan_no_free_points_in_local_costmap",2.105,4.614,-162.4,2.25,5.302,0,ok,82,ok,91,ok,56,51,0,30,0,ok,56,56,32,0,0,ok,0.746,653
56.506,1782022823.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.977,4.534,-139.1,2.072,5.107,0,ok,64,ok,67,ok,56,49,21,11,0,ok,56,56,32,0,0,ok,0.746,653
57.006,1782022823.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,1.954,4.293,-100.8,2.036,4.774,0,ok,61,ok,80,ok,46,39,13,12,0,ok,46,46,31,0,0,ok,0.746,653
57.507,1782022824.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.076,4.019,-78.4,2.131,4.41,0,ok,48,ok,61,ok,46,40,12,11,0,ok,46,46,31,0,0,ok,0.746,653
58.006,1782022824.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.334,3.837,-48.9,2.339,4.134,0,ok,46,ok,66,ok,31,31,5,13,0,ok,31,31,26,0,0,ok,0.746,653
58.507,1782022825.436,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.659,3.781,-32.4,2.627,3.934,0,ok,43,ok,59,ok,31,31,5,15,0,ok,31,31,26,0,0,ok,0.746,653
59.006,1782022825.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,2.968,3.837,-15.3,2.962,3.838,0,ok,50,ok,57,ok,31,31,13,1,0,ok,31,31,26,0,0,ok,0.746,653
59.506,1782022826.435,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,3.321,3.82,-11.6,3.354,3.737,0,ok,44,ok,57,ok,17,17,8,0,0,ok,17,17,14,0,0,ok,0.746,653
60.006,1782022826.936,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,3.547,3.937,-3.5,3.745,3.637,0,ok,0,ok,57,ok,17,17,9,0,0,ok,17,17,14,0,0,ok,0.746,653
60.506,1782022827.435,13,"heading to waypoint #13 (3.8, 3.9)",ok,,,3.737,4.007,-31.1,4.041,3.535,0,ok,0,ok,55,ok,3,3,3,0,0,ok,3,3,3,0,0,ok,0.795,652
61.006,1782022827.936,14,"heading to waypoint #14 (6.9, 5.4)",ok,,,3.653,4.353,0.5,4.159,3.386,0,ok,50,ok,59,ok,69,38,5,12,0,ok,69,69,53,0,0,ok,0.747,653
61.508,1782022828.437,14,"heading to waypoint #14 (6.9, 5.4)",ok,,,3.889,4.45,5.0,4.399,3.063,0,ok,0,ok,57,ok,69,44,24,0,0,ok,69,69,53,0,0,ok,0.747,653
62.006,1782022828.936,14,"heading to waypoint #14 (6.9, 5.4)",plan_no_free_points_in_local_costmap,,plan_no_free_points_in_local_costmap,4.046,4.276,0.6,4.568,2.755,0,ok,0,ok,61,ok,58,32,0,31,0,ok,58,58,46,0,0,ok,0.747,653
62.507,1782022829.436,14,"heading to waypoint #14 (6.9, 5.4)",ok,,,4.252,4.021,2.9,4.759,2.442,0,ok,0,ok,61,ok,58,24,3,16,0,ok,58,58,46,0,0,ok,0.747,653
63.006,1782022829.936,14,"heading to waypoint #14 (6.9, 5.4)",plan_no_free_points_in_local_costmap,,plan_no_free_points_in_local_costmap,4.249,3.693,12.4,5.037,2.337,0,ok,0,ok,58,ok,55,23,0,15,0,ok,55,55,43,0,0,ok,0.747,653
