idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,direct_error_m,aligned_error_m,heading_error_deg,event
120,1782014642.2119598,88.96,0.7843755928192522,-3.3465139987969508,2.6032265658253797,-4.013850721344715,1.937409911006478,1.1314110717346246,53.022249604999814,
121,1782014643.249418,89.96,0.8861578300515163,-3.152739576715024,2.8189855627661773,-3.9766159369900977,2.1010938344993066,1.2071624325660912,53.22542944169759,
122,1782014643.7542186,90.48,0.9381354576227565,-3.0573101161018914,2.930177297452736,-3.959315843984702,2.1867430175415237,1.2491646394373825,53.29747743731824,aligned_error 1.98m > 0.60m; heading_error 53.3deg > 30.0deg
123,1782014644.2711325,90.96,0.9914420912874533,-2.9612008857222536,3.0343393365255196,-3.9540279807485406,2.271372887753047,1.2898943958979097,54.715927422145356,
124,1782014644.7820556,91.48,1.044727609427241,-2.86582347227266,3.14677537923202,-3.938039560227828,2.359714424630898,1.3343494471905315,54.70819502347991,
125,1782014645.2866144,91.98,1.0991580432664279,-2.7701685150013087,3.255604076951861,-3.9231895401466272,2.445345983828218,1.375861455628467,54.75288571121826,
126,1782014645.788976,92.48,1.1535064782743305,-2.674772720836068,3.364247257433372,-3.9085142027871576,2.5316976195674705,1.4181615217680295,54.77719861680032,
127,1782014646.3192563,92.98,1.2080389991783491,-2.57969282274511,3.4728371877356183,-3.8942244959868577,2.618645519127787,1.461131791234468,55.92098412869104,
128,1782014646.8199267,93.48,1.2621746344332365,-2.487868612686463,3.5987731839609607,-3.8721630490235666,2.71587257950901,1.5148731048954451,55.49044482355192,
129,1782014647.3327384,93.96,1.31924253973785,-2.3992411738591217,3.6998406231708545,-3.864843825309758,2.795574782899579,1.5528532104076436,55.49585316612363,
130,1782014647.8442478,94.48,1.381617423168791,-2.3140670100468332,3.809033997028015,-3.8633447171444155,2.8796896771624536,1.5957070910108064,55.468192412240676,
131,1782014648.3607123,94.96,1.4480744020725496,-2.231986297648157,3.9101965333212405,-3.866880912754055,2.9554907869399387,1.6310796679887594,54.67055910513094,
132,1782014649.364509,95.96,1.5911678591659282,-2.0757665703731663,4.091315301256207,-3.866761679248188,3.0754513022001855,1.6714036830961716,53.25392269455525,aligned_error 2.75m > 0.60m; heading_error 53.3deg > 30.0deg
133,1782014649.8974526,96.48,1.6669176377489165,-2.004974650994039,4.197149650434031,-3.8858317098532082,3.152728550617215,1.7107455526023148,53.197284007634714,
134,1782014650.4006321,96.96,1.7397442891689892,-1.9480944016078388,4.2820452744137345,-3.912440283237143,3.212779021696079,1.7388358297241762,53.17740374120445,
135,1782014650.9043279,97.48,1.8089281624553024,-1.9107197173308625,4.395254640611387,-3.9714804168308504,3.3069350329595126,1.8079125972741155,54.44384044807178,
136,1782014651.415875,97.98,1.8180136238275182,-1.90513808796611,4.404480386584557,-3.978851456955585,3.315131588877364,1.8128202821924204,55.24422334320281,
137,1782014652.4478285,98.98,1.8187364901848753,-1.908727691011923,4.404404947975415,-3.978780421117434,3.312219751017463,1.81089860233667,,
138,1782014653.4417517,99.96,1.862352959563232,-1.8925724017893586,4.4430939103350005,-3.987891758751288,3.3242423291104584,1.8091992787503572,,
